ItemCode;Descrizione;DescrizioneLunga;Brand;MacroCategoria;Quantita;CostoBase;RicaricoPct;PrezzoVendita;S;L;XL
120543;Chiavetta USB 3.0 Media Range con spina USB Type-C? - 64 GB - argento MR937;"Le unità flash MediaRange offrono qualità e affidabilità. Le chiavette USB sono perfette per archiviare e scambiare dati rapidamente. La connessione USB ti consente di accedere ai tuoi dati in modo sicuro e conveniente, sempre e ovunque. Con il connettore USB Type-C aggiuntivo, le unità combinate possono essere utilizzate come estensione di archiviazione esterna per il tuo dispositivo mobile o per trasferire file tra i tuoi dispositivi e un computer. Sono facili da trasportare assicurando che i tuoi dati siano sempre prontamente disponibili. L'elegante custodia in alluminio è molto robusta e viene fornita con cappucci protettivi per proteggere entrambe le spine dalla polvere e dallo sporco mentre sei in viaggio. 
Capacità: 64 GB. Interfaccia: USB 3.0 e spina USB Type-C. Velocità di lettura: fino a 60 MB / s. Velocità di scrittura: fino a 15 MB / s. Espansione memoria esterna per smartphone e tablet con porta USB Type-C. Trasferimento dati rapido e semplice tra dispositivi mobili o tra un computer e uno smartphone o un tablet. Può essere utilizzata anche come una normale chiavetta USB. Colore Argento. Alloggiamento in alluminio compatto e di alta qualità con cappucci protettivi. Lunga durata d'archivio. Adatto per dispositivi mobili con porta USB Type-C. Eccellente compatibilità con tutti i sistemi operativi attuali. Dimensioni: 69,5x17,1x8,2 mm. Peso netto circa 11 g.";;Informatica;47;13.3;15.0;15.29;https://asset.pbs-holding.com/asset/S/416/2088416.jpg;https://asset.pbs-holding.com/asset/L/416/2088416.jpg;https://asset.pbs-holding.com/asset/XL/416/2088416.jpg
120544;Unità SSD interna Media Range SATA 6 Gb/s - 240 GB - da 2,5 pollici - nero - MR1002;"Supporti di memorizzazione flash Media Range qualità e affidabilità estremamente buone. Queste unità a stato solido interne sono ideali per migliorare in modo significativo le prestazioni di computer client e laptop basati su disco rigido. La più recente tecnologia flash NAND e controller affidabili ad alte prestazioni, consente un flusso di lavoro molto più veloce ed efficiente. 
Interfaccia: SATA Rev. 3.0 (6Gb/s), compatibile con SATA Rev. 2.0 (3Gb/s). Tecnologia Flash: TLC Nand - Triple Level Cell. Fattore di forma: 2,5 pollici. Velocità di lettura: fino a 500 MB/s. Velocità di scrittura: fino a 450 MB/s. Byte totali scritti (TBW): 100 TB. Affidabilità (MTBF): 1.500.000 ore. Colore nero. La più recente tecnologia flash NAND. Dimensioni (circa): 100×69,9×7 mm. Peso netto circa 50 g.";;Informatica;9;39.85;15.0;45.83;https://asset.pbs-holding.com/asset/S/556/1910556.jpg;https://asset.pbs-holding.com/asset/L/556/1910556.jpg;https://asset.pbs-holding.com/asset/XL/556/1910556.jpg
120546;Cuffie stereo per PC Media Range con microfono e filo - USB - nero - MROS304;"Le cuffie per PC MediaRange sono ideali per chiamate in conferenza, videoconferenze o per il riconoscimento vocale. Il braccio flessibile del microfono e gli auricolari imbottiti e liberamente girevoli assicurano una vestibilità comoda e un comfort elevato. Le cuffie MediaRange ti offrono una comunicazione chiara durante le tue conferenze. Il filtro antirumore sul microfono assicura inoltre che i fastidiosi rumori ambientali vengano filtrati dalla conversazione. Grazie all'archetto regolabile, l'auricolare si adatta perfettamente a qualsiasi forma della testa. L'auricolare ha una scheda audio integrata, è sufficiente collegare l'auricolare a un PC o laptop tramite la porta USB per utilizzarlo. 
Il controllo dell'auricolare ha tre funzioni: Volume su, Volume giù, Muto. Connessioni: connessione USB. Lunghezza cavo: 2,0 m. Braccio microfono flessibile. 
Dati tecnici cuffie: Diametro altoparlante: 28 mm, Max. potenza di uscita: 6 mW, Impedenza: 150?, Sensibilità: 118 ± 3dB, Gamma di frequenza: 300Hz - 6kHz, Dati tecnici microfono: sensibilità -40 ± 3dB. Gamma di frequenza: 20Hz - 16kHz, Peso: 120 g, Dimensioni: 140x170x35 mm.";;Informatica;19;15.08;15.0;17.34;https://asset.pbs-holding.com/asset/S/431/2296431.jpg;https://asset.pbs-holding.com/asset/L/431/2296431.jpg;https://asset.pbs-holding.com/asset/XL/431/2296431.jpg
120547;Cuffia mono auricolare per PC Media Range wireless con microfono - batteria 180mAh - nero - MROS305;"Gli auricolari Bluetooth per PC MediaRange sono ideali per chiamate in conferenza, videoconferenze o per il riconoscimento vocale. La connessione Bluetooth ti consente di muoverti liberamente nella stanza senza che un cavo penda sulla tua strada. Il braccio flessibile del microfono e il padiglione auricolare imbottito e liberamente ruotabile garantiscono una vestibilità comoda e un comfort elevato. Le cuffie MediaRange ti offrono una comunicazione chiara e inequivocabile durante le tue conferenze. Il microfono con filtro antirumore assicura inoltre che i fastidiosi rumori ambientali vengano filtrati dalla conversazione. Grazie all'archetto regolabile, l'auricolare si adatta perfettamente a qualsiasi forma della testa. È sufficiente collegare l'auricolare a un PC, laptop o dispositivo mobile tramite connessione Bluetooth per utilizzarlo. 
I controlli dell'auricolare hanno quattro funzioni: Volume su, Volume giù, Canzone precedente, Canzone successiva. Il pulsante multifunzione consente di accendere, spegnere e disattivare l'auricolare. Connessioni: bluetooth. Versione Bluetooth: CSR8612-V4.0 CLASS2. Protocolli Bluetooth: HFPV1.6, HSPV1.2, A2DPV1.2, AVRCPV1.4. Gamma di frequenza Bluetooth: 2,4 GHz -2,480 GHz. Distanza di trasmissione: 10 metri. Tempo di lavoro: fino a 12 ore. Modalità standby: fino a 250 ore. Braccio microfono flessibile. 
Dati tecnici cuffie: Diametro altoparlante: 28 mm, Max. potenza di uscita: 3 mW, Impedenza: 150?, Sensibilità: 118 ± 3dB, Fattore di distorsione: <1%, Rapporto segnale-rumore: <30db, Gamma di frequenza: 20Hz - 20kHz. 
Dati tecnici microfono: Sensibilità: -40 ± 3dB, Gamma di frequenza: 20Hz - 20kHz. Dimensioni: 150x175x40 mm.";;Informatica;19;17.65;15.0;20.3;https://asset.pbs-holding.com/asset/S/269/2192269.jpg;https://asset.pbs-holding.com/asset/L/269/2192269.jpg;https://asset.pbs-holding.com/asset/XL/269/2192269.jpg
120548;Set posate in legno monouso Scatolificio del Garda forchetta-coltello-cucchiaio tovagliolo avana - Conf. 250 pezzi 20380;Set di posate Tris monouso composto da forchetta, coltello e cucchiaio in legno, con tovagliolo, singolarmente imbustati. Tipologia materiali Fibre legnose di betulla e pioppo. Prodotto idoneo al contatto alimentare secondo i regolamenti CE n.  1935/2004 e successivi aggiornamenti. Non contiene sostanze vietate nelle legislazioni attualmente in vigore nei Food Contact Material. Conforme ai requisiti della Direttiva 94/62/CE per quanto riguarda il contenuto dei metalli pesanti. Il prodotto è composto esclusivamente da legno naturale ed è Biodegradabile nei tempi previsti in natura. Lunghezza posate 165 mm. Confezione da 250 pezzi.;;Servizi generali;11;66.45;45.0;96.35;https://asset.pbs-holding.com/asset/S/725/2203725.jpg;https://asset.pbs-holding.com/asset/L/725/2203725.jpg;https://asset.pbs-holding.com/asset/XL/725/2203725.jpg
120549;Cucchiai in legno monouso Scatolificio del Garda - 165 mm avana - Conf. 100 pezzi - 11970;Cucchiai monouso, in fibre legnose di betulla e pioppo. Prodotto idoneo al contatto alimentare secondo i regolamenti CE n.  1935/2004 e successivi aggiornamenti. Non contiene sostanze vietate nelle legislazioni attualmente in vigore nei Food Contact Material. Conforme ai requisiti della Direttiva 94/62/CE per quanto riguarda il contenuto dei metalli pesanti. Il prodotto è composto esclusivamente da legno naturale ed è Biodegradabile nei tempi previsti in natura.  Lunghezza 165 mm. Confezione 100 pezzi.;;Servizi generali;5;5.54;45.0;8.03;https://asset.pbs-holding.com/asset/S/287/2208287.jpg;https://asset.pbs-holding.com/asset/L/287/2208287.jpg;https://asset.pbs-holding.com/asset/XL/287/2208287.jpg
120550;Coltelli in legno monouso Scatolificio del Garda - 165 mm avana - Conf. 100 pezzi - 11968;Coltelli monouso, in fibre legnose di betulla e pioppo. Prodotto idoneo al contatto alimentare secondo i regolamenti CE n.  1935/2004 e successivi aggiornamenti. Non contiene sostanze vietate nelle legislazioni attualmente in vigore nei Food Contact Material. Conforme ai requisiti della Direttiva 94/62/CE per quanto riguarda il contenuto dei metalli pesanti. Il prodotto è composto esclusivamente da legno naturale ed è Biodegradabile nei tempi previsti in natura.  Lunghezza 165 mm. Confezione 100 pezzi.;;Servizi generali;232;4.5;45.0;6.52;https://asset.pbs-holding.com/asset/S/288/2208288.jpg;https://asset.pbs-holding.com/asset/L/288/2208288.jpg;https://asset.pbs-holding.com/asset/XL/288/2208288.jpg
120551;Forchette in legno monouso Scatolificio del Garda - 165 mm avana - Conf. 100 pezzi - 11969;Forchette monouso, in fibre legnose di betulla e pioppo. Prodotto idoneo al contatto alimentare secondo i regolamenti CE n. 1935/2004 e successivi aggiornamenti. Non contiene sostanze vietate nelle legislazioni attualmente in vigore nei Food Contact Material. Conforme ai requisiti della Direttiva 94/62/CE per quanto riguarda il contenuto dei metalli pesanti. Il prodotto è composto esclusivamente da legno naturale ed è Biodegradabile nei tempi previsti in natura. Lunghezza 165 mm. Confezione 100 pezzi.;;Servizi generali;308;4.5;45.0;6.52;https://asset.pbs-holding.com/asset/S/286/2208286.jpg;https://asset.pbs-holding.com/asset/L/286/2208286.jpg;https://asset.pbs-holding.com/asset/XL/286/2208286.jpg
120552;Palette da caffè in legno monouso 114 mm Scatolificio del Garda - imbustate con box dispenser - Conf. 1000 pezzi - 11406;Palette per caffè imbustate con box dispenser, monouso, in fibre legnose di betulla e pioppo. Prodotto idoneo al contatto alimentare secondo i regolamenti CE n. 1935/2004 e successivi aggiornamenti. Non contiene sostanze vietate nelle legislazioni attualmente in vigore nei Food Contact Material. Conforme ai requisiti della Direttiva 94/62/CE per quanto riguarda il contenuto dei metalli pesanti. Il prodotto è composto esclusivamente da legno naturale ed è Biodegradabile nei tempi previsti in natura. Lunghezza palette 114 mm. Confrazione da 1000 pezzi singolarmente confezionati.;;Servizi generali;33;11.71;45.0;16.98;https://asset.pbs-holding.com/asset/S/290/2208290.jpg;https://asset.pbs-holding.com/asset/L/290/2208290.jpg;https://asset.pbs-holding.com/asset/XL/290/2208290.jpg
120558;Attacco murale con nasto retrattile 2,1 m grigio Securit® 14,3x7,5x7,5 cm RS-RTWM-RVS-GY;Attacco murale con nastro retraibile in nylon di 2,1 m. Dimensioni 14,3x7,5x7,5 cm, peso 0,4 kg. Nastro di colore grigio. Ideale per il posizionamento anche nei punti piú difficili. Utilizzabile sia all'interno che all'esteno.;;Servizi generali;4;30.06;45.0;43.59;https://asset.pbs-holding.com/asset/S/712/2206712.jpg;https://asset.pbs-holding.com/asset/L/712/2206712.jpg;https://asset.pbs-holding.com/asset/XL/712/2206712.jpg
120560;Lavagne scrivibili a gesso liquido Securit® Tag A7 nero set da 20 targhe - TAG-A7-WT;Set da 20 Lavagne Tag Nere formato A7 con 1 pennarello bianco + 4 supporti con punta + 2 supporti trasparenti compresi. Dimensioni 10,5x7,4x0,1cm, peso 0,2 kg. Lavagne Tag realizzate con precisione su una superficie di scrittura doppia, flessibili, antigraffio e facili da pulire. Resistenti ai raggi UV e agli agenti atmosferici. Utilizzabili in appoggio oppure infilzate grazie all'apposita base a chiodo.;;Servizi generali;13;8.97;45.0;13.01;https://asset.pbs-holding.com/asset/S/354/1729354.jpg;https://asset.pbs-holding.com/asset/L/354/1729354.jpg;https://asset.pbs-holding.com/asset/XL/354/1729354.jpg
120563;Sapone liquido mani Active Soap Bosco di Rivalta - 500 ml passiflora BOS034;"Active soap 500 ml passiflora. Sapone liquido mani con antibatterico assicura la pulizia e l?igiene della pelle. Formulazione arricchita con estratti glicerici di prugnolo selvatico e di genziana aventi proprietà dermopurificanti, astringenti e sgrassanti. Contiene anche glicerina e Tea Tree Oil, ingrediente naturale dalle note proprietà antibatteriche, antisettiche, nonché disinfettanti e disinfiammanti. La glicerina vegetale aiuta a mantenere il normale equilibrio della pelle e a prevenirne la disidratazione. Profumo floreale alla passiflora. PH 5.5. 
Detergente indicato per l?igiene e la pulizia quotidiana delle mani. Flacone con dosatore da 500 ml.";;Igiene e pulizia;177;2.27;30.0;2.95;https://asset.pbs-holding.com/asset/S/105/2225105.jpg;https://asset.pbs-holding.com/asset/L/105/2225105.jpg;https://asset.pbs-holding.com/asset/XL/105/2225105.jpg
120564;Sapone liquido mani Active Soap Bosco di Rivalta - 500 ml - orchidea BOS032;"Active soap 500 ml orchidea. Sapone liquido mani con antibatterico assicura la pulizia e l?igiene della pelle. Formulazione arricchita con estratti glicerici di prugnolo selvatico e di genziana aventi proprietà dermopurificanti, astringenti e sgrassanti. Contiene anche glicerina e Tea Tree Oil, ingrediente naturale dalle note proprietà antibatteriche, antisettiche, nonché disinfettanti e disinfiammanti. La glicerina vegetale aiuta a mantenere il normale equilibrio della pelle e a prevenirne la disidratazione. Profumo floreale di orchidea. PH 5.5. 
Detergente indicato per l?igiene e la pulizia quotidiana delle mani. Flacone con dosatore da 500 ml.";;Igiene e pulizia;140;2.27;30.0;2.95;https://asset.pbs-holding.com/asset/S/104/2225104.jpg;https://asset.pbs-holding.com/asset/L/104/2225104.jpg;https://asset.pbs-holding.com/asset/XL/104/2225104.jpg
120565;Sapone liquido mani Active Soap Bosco di Rivalta - 5 L passiflora BOS035;"Active soap 5000 ml passiflora.Sapone liquido mani con antibatterico assicura la pulizia e l?igiene della pelle. Formulazione arricchita con estratti glicerici di prugnolo selvatico e di genziana aventi proprietà dermopurificanti, astringenti e sgrassanti. Contiene anche glicerina e Tea Tree Oil, ingrediente naturale dalle note proprietà antibatteriche, antisettiche, nonché disinfettanti e disinfiammanti. La glicerina vegetale aiuta a mantenere il normale equilibrio della pelle e a prevenirne la disidratazione. Profumo floreale alla passiflora. PH 5.5. 
Detergente indicato per l?igiene e la pulizia quotidiana delle mani. Tanica da 5 L.";;Igiene e pulizia;40;11.87;30.0;15.43;https://asset.pbs-holding.com/asset/S/215/2225215.jpg;https://asset.pbs-holding.com/asset/L/215/2225215.jpg;https://asset.pbs-holding.com/asset/XL/215/2225215.jpg
120566;Sapone liquido mani Active Soap Bosco di Rivalta - 5 L orchidea BOS033;"Active soap 5000 ml orchidea. Sapone liquido mani con antibatterico assicura la pulizia e l?igiene della pelle. Formulazione arricchita con estratti glicerici di prugnolo selvatico e di genziana aventi proprietà dermopurificanti, astringenti e sgrassanti. Contiene anche glicerina e Tea Tree Oil, ingrediente naturale dalle note proprietà antibatteriche, antisettiche, nonché disinfettanti e disinfiammanti. La glicerina vegetale aiuta a mantenere il normale equilibrio della pelle e a prevenirne la disidratazione. Profumo floreale di orchidea. PH 5.5. 
Detergente indicato per l?igiene e la pulizia quotidiana delle mani. Tanica da 5 L.";;Igiene e pulizia;38;11.87;30.0;15.43;https://asset.pbs-holding.com/asset/S/216/2225216.jpg;https://asset.pbs-holding.com/asset/L/216/2225216.jpg;https://asset.pbs-holding.com/asset/XL/216/2225216.jpg
120567;Buste Grip trasparenti WeGrip con 3 bande bianche scrivibili f.to 4x6 cm - Conf. 1000 pezzi - TGS4060;Busta in polietilene trasparente con logo PELD e chiusura a pressione  per sigillare ricambi, minuterie, valori. Tipo materiale: polietilene trasparente PE riciclabile. Formato 40x60 mm. Spessore: min. 50 my fino a 90 my (+/- 10 %). Versione: trasparente neutra + PE logo o con tre pannelli bianchi + PE logo. Tipo di chiusura: richiudibile a pressione. Confezione da 1000 pezzi.;;Spedizione;17;4.08;50.0;6.12;https://asset.pbs-holding.com/asset/S/408/2206408.jpg;https://asset.pbs-holding.com/asset/L/408/2206408.jpg;https://asset.pbs-holding.com/asset/XL/408/2206408.jpg
